mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA;PERMANÊNCIA;FAIXA ETARIA
4718666;ROMEU;MALE;Pequeno;7246621;2023-10-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/eec3fe86-2e20-498e-9b14-774f1b52a4db.jpeg;Petz Pacaembu;SAO PAULO;SP;12;False;2024-11-02;1;JUNIOR
4713520;Sebastian;MALE;Pequeno;7239320;2023-10-30;2.0;https://s3.amazonaws.com/petz-cdm-stg/d963f548-152e-4535-a602-ce870baa89dd.jpeg;Petz Florianópolis;FLORIANOPOLIS;SC;12;False;2024-11-02;2;JUNIOR
4716242;Sofia;FEMALE;Pequeno;7243153;2024-08-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/556eac4a-6740-4cf8-8e3b-8e2a027c2e63.jpeg;Petz Washington Luís;SAO PAULO;SP;3;True;2024-11-02;0;FILHOTE
4719725;Willicot ;MALE;Pequeno;7248143;2023-10-28;4.0;https://s3.amazonaws.com/petz-cdm-stg/725b2ea5-ca82-4812-a06b-d9056cc4b315.jpeg;Petz Bosque Maia;GUARULHOS;SP;12;False;2024-11-02;1;JUNIOR
4723509;AMELY;FEMALE;Pequeno;7253556;2024-03-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/eace6d24-3d82-4f85-966e-5fbf20ed45db.jpeg;Petz Salvador Paralela;SALVADOR;BA;8;True;2024-11-09;0;FILHOTE
4723582;ATHENA;FEMALE;Pequeno;7253639;2024-02-03;3.0;https://s3.amazonaws.com/petz-cdm-stg/802c1f56-a9a4-440d-9e97-16051c9872bd.jpeg;Petz Maringá;MARINGA;PR;9;True;2024-11-09;2;FILHOTE
4726316;BABEL;FEMALE;Pequeno;7257309;2024-01-26;4.0;https://s3.amazonaws.com/petz-cdm-stg/d5e6823b-7012-4585-ac7b-ce5a6604a5ec.jpeg;Petz Marginal Tiete;SAO PAULO;SP;9;True;2024-11-09;2;FILHOTE
4725484;BINO;MALE;Pequeno;7256209;2022-12-21;6.0;https://s3.amazonaws.com/petz-cdm-stg/546ff0bf-d579-4f47-810d-ca7403d3845b.jpeg;Petz Maringá;MARINGA;PR;22;False;2024-11-09;0;JUNIOR
4726251;Boyer;MALE;Pequeno;7257226;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/6c8f646a-19af-4177-b026-fdd1dab969c3.jpeg;Petz Itaim;SAO PAULO;SP;2;True;2024-11-09;0;FILHOTE
4727071;BRUNA;FEMALE;Pequeno;7258374;2024-08-28;2.0;https://s3.amazonaws.com/petz-cdm-stg/78b50639-0ef6-4a2b-b066-c96a0f0df95b.jpeg;Petz Boa Viagem;RECIFE;PE;2;True;2024-11-09;0;FILHOTE
4720029;Carmen;FEMALE;Pequeno;7248513;2024-10-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/84e5fd8b-2488-4353-8ed6-4fcd64c59978.jpeg;Petz Sorocaba;SOROCABA;SP;1;True;2024-11-09;1;FILHOTE
4719589;Celestinha ;FEMALE;Pequeno;7247978;2024-07-15;2.0;https://s3.amazonaws.com/petz-cdm-stg/9d26571f-965c-42ba-8d73-5df3068d2c56.jpeg;Petz Anália Franco;SAO PAULO;SP;3;True;2024-11-09;0;FILHOTE
4726309;Cereja;FEMALE;Pequeno;7257300;2023-11-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/4554ba41-f56a-45b6-944d-d7f1bafa9207.jpeg;Petz Washington Luís;SAO PAULO;SP;12;False;2024-11-09;1;JUNIOR
4597318;CLARICE;FEMALE;Pequeno;7088732;2021-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/3cf49acc-bced-46f8-b6d3-b2cb241e532f.jpeg;Petz Rio Claro;RIO CLARO;SP;46;False;2024-11-09;2;ADULTO
4718528;Explorer;FEMALE;Pequeno;7246419;2023-10-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/a917236d-12da-4321-b74f-89285cacfbc8.jpeg;Petz Itaim;SAO PAULO;SP;13;False;2024-11-09;0;JUNIOR
4723599;FERRUGINHA;FEMALE;Pequeno;7253653;2024-08-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/95b93367-94a2-4d4d-8e79-30441ef010ff.jpeg;Petz Maringá;MARINGA;PR;3;True;2024-11-09;2;FILHOTE
4723610;FLOQUINHO;MALE;Pequeno;7253665;2024-08-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/d88efa4b-6e46-4714-9173-0f60eeb0a233.jpeg;Petz Maringá;MARINGA;PR;3;True;2024-11-09;0;FILHOTE
4719798;Fritz;MALE;Pequeno;7248235;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/ae72ef49-a5f6-49ea-a681-9fbb86b391c2.jpeg;Petz Rio Claro;RIO CLARO;SP;10;True;2024-11-09;2;FILHOTE
4723505;JUMA;FEMALE;Pequeno;7253553;2024-06-03;3.0;https://s3.amazonaws.com/petz-cdm-stg/80318b1d-56ed-49d5-ad82-de4cb897c337.jpeg;Petz Salvador Paralela;SALVADOR;BA;5;True;2024-11-09;2;FILHOTE
4720027;Manu ;FEMALE;Pequeno;7248509;2023-10-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/1371a696-7b3f-411c-ab0f-606f075f17e1.jpeg;Petz Sorocaba;SOROCABA;SP;13;False;2024-11-09;3;JUNIOR
4722241;MARTINA;FEMALE;Pequeno;7251881;2023-10-21;3.0;https://s3.amazonaws.com/petz-cdm-stg/945d04dd-6e23-4aa7-a308-ff123c7f2553.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;12;False;2024-11-09;2;JUNIOR
4706087;Mel;FEMALE;Pequeno;7229350;2021-09-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/269f0040-5fdb-4b57-a6ab-50c353e538e1.jpeg;Petz Sorocaba;SOROCABA;SP;38;False;2024-11-09;0;ADULTO
4725355;Nero;MALE;Pequeno;7256025;2024-07-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/a7dba292-f7ef-4cb8-9462-45685fb068d0.jpeg;Petz Salvador Bonocô;SALVADOR;BA;4;True;2024-11-09;1;FILHOTE
4723462;Nescal;MALE;Pequeno;7253493;2024-07-21;1.0;https://s3.amazonaws.com/petz-cdm-stg/348c595c-b612-445b-9348-01b7b8c83b83.jpeg;Petz Carrefour Manilha;SAO GONCALO;RJ;3;True;2024-11-09;0;FILHOTE
4725127;PRINCESA;FEMALE;Pequeno;7255674;2023-11-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/25f7ed2c-1248-486d-bfd6-c45943204033.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;12;False;2024-11-09;2;JUNIOR
4725114;Rebecca;FEMALE;Pequeno;7255649;2023-11-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/9a4df1b7-c449-4113-8bf2-3a60215edefe.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;12;False;2024-11-09;0;JUNIOR
4719792;Romeu;MALE;Pequeno;7248225;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/6617a5cb-e0cc-400b-a290-b262aa311efd.jpeg;Petz Rio Claro;RIO CLARO;SP;10;True;2024-11-09;2;FILHOTE
4725345;Sabrina;FEMALE;Pequeno;7256009;2024-06-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/d09b57b3-745f-4779-8780-add1b10ebb9b.jpeg;Petz Salvador Bonocô;SALVADOR;BA;5;True;2024-11-09;0;FILHOTE
4597328;SERAFINE;MALE;Pequeno;7088750;2020-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/6770b94a-aca7-4292-8004-52d9710ebf25.jpeg;Petz Rio Claro;RIO CLARO;SP;58;False;2024-11-09;2;ADULTO
4718620;Server;MALE;Pequeno;7246554;2024-08-30;2.0;https://s3.amazonaws.com/petz-cdm-stg/1f8f210d-badc-484f-82b1-52e680a401f2.jpeg;Petz Itaim;SAO PAULO;SP;2;True;2024-11-09;2;FILHOTE
4720028;Suzy;FEMALE;Pequeno;7248512;2023-10-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/45a24cc5-b3c7-44fa-8753-1e2909088d60.jpeg;Petz Sorocaba;SOROCABA;SP;13;False;2024-11-09;3;JUNIOR
4664769;Vitor;MALE;Pequeno;7174809;2022-05-22;3.0;https://s3.amazonaws.com/petz-cdm-stg/e329482a-902b-46de-8b9e-08f3e1c860b8.jpeg;Petz Iguatemi Esplanada;VOTORANTIM;SP;29;False;2024-11-09;2;ADULTO
4723508;Vivi;FEMALE;Pequeno;7253558;2024-09-04;4.0;https://s3.amazonaws.com/petz-cdm-stg/648a2775-d1eb-4452-8e1a-f7ff613a1af3.jpeg;Petz Salvador Paralela;SALVADOR;BA;2;True;2024-11-09;2;FILHOTE
4723452;Yoddy;MALE;Pequeno;7253482;2024-07-21;1.0;https://s3.amazonaws.com/petz-cdm-stg/e58f0b2e-84d6-47b7-9e67-5e72db722967.jpeg;Petz Carrefour Manilha;SAO GONCALO;RJ;3;True;2024-11-09;0;FILHOTE
4729582;Alberto;MALE;Pequeno;7261643;2022-11-23;3.0;https://s3.amazonaws.com/petz-cdm-stg/9b379eef-42e4-453e-a714-f14ff4e87939.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;23;False;2024-11-16;0;JUNIOR
4726299;Barney Stinson;MALE;Pequeno;7257286;2024-07-02;2.0;https://s3.amazonaws.com/petz-cdm-stg/e373a9d3-fdeb-47f8-bce6-188d2c40a2a6.jpeg;Petz Anália Franco;SAO PAULO;SP;4;True;2024-11-16;0;FILHOTE
4732257;Bolena;FEMALE;Pequeno;7265032;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/b2d0e96c-73f2-47ef-bdd9-9c1291b40867.jpeg;Petz Cerro Cora;SAO PAULO;SP;2;True;2024-11-16;0;FILHOTE
4732055;Bruninho;MALE;Pequeno;7264807;2023-11-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/17f1c5b5-97d4-480b-867e-67093e7647cd.jpeg;Petz Piracicaba;PIRACICABA;SP;12;False;2024-11-16;0;JUNIOR
4726240;Camezo;MALE;Pequeno;7257216;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/41c5f964-8a7a-4c6c-b029-4c8ef73953af.jpeg;Petz Itaim;SAO PAULO;SP;2;True;2024-11-16;2;FILHOTE
4732265;Canale;MALE;Pequeno;7265037;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/c919e476-d0e2-4623-be5a-bb66084b92d3.jpeg;Petz Cerro Cora;SAO PAULO;SP;2;True;2024-11-16;0;FILHOTE
4732283;Carambola ;FEMALE;Pequeno;7265058;2023-01-23;3.0;https://s3.amazonaws.com/petz-cdm-stg/42dfddf7-7102-4b9b-807b-9ea377f6d0f4.jpeg;Petz Cerro Cora;SAO PAULO;SP;21;False;2024-11-16;0;JUNIOR
4718550;Chico;MALE;Pequeno;7246458;2024-08-30;1.0;https://s3.amazonaws.com/petz-cdm-stg/856c2bbb-0cf2-467e-b9af-17149839d6ce.jpeg;Petz Bueno T63;GOIANIA;GO;2;True;2024-11-16;2;FILHOTE
4725247;Citroen;FEMALE;Pequeno;7255864;2024-04-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/cd33bad8-dc8e-4f3a-9f6d-8088786f48a5.jpeg;Petz Alto da Boa Vista;SAO PAULO;SP;7;True;2024-11-16;0;FILHOTE
4634950;Clodovil;MALE;Pequeno;7136070;2024-01-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/0a6b4d60-9dae-4d9b-84f0-c9da1f646fe4.jpeg;Petz Washington Luís;SAO PAULO;SP;9;True;2024-11-16;0;FILHOTE
4726177;Cremogema;FEMALE;Pequeno;7257141;2024-08-08;1.0;https://s3.amazonaws.com/petz-cdm-stg/ac4368b0-fc2c-457d-9743-aff25b70d26b.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;3;True;2024-11-16;1;FILHOTE
4732174;Curie;FEMALE;Pequeno;7264934;2023-08-31;3.0;https://s3.amazonaws.com/petz-cdm-stg/a5265d67-876b-4e15-b2d3-0a964942460d.jpeg;Petz Cerro Cora;SAO PAULO;SP;14;False;2024-11-16;3;JUNIOR
4732663;Dim dim;MALE;Pequeno;7265593;2024-03-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/57c521d6-43c0-4d1c-a4d2-bc59d76a6a4e.jpeg;Petz Santo André;SANTO ANDRE;SP;8;True;2024-11-16;1;FILHOTE
4726234;Dragon Ice Tea;MALE;Pequeno;7257209;2024-04-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/da3cd96d-39ab-460f-885d-14dfdb686819.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;7;True;2024-11-16;1;FILHOTE
4731661;Elanor Brandyfoot ;FEMALE;Pequeno;7264327;2023-12-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/583ee848-ffa0-4080-b96b-069d69154c6c.jpeg;Petz Augusta;SAO PAULO;SP;11;True;2024-11-16;1;FILHOTE
4731698;Escolástica;FEMALE;Pequeno;7264369;2023-11-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/43195409-d17e-43a6-9698-4d3da23ed08e.jpeg;Petz Augusta;SAO PAULO;SP;12;False;2024-11-16;0;JUNIOR
4726179;Farinha Láctea;FEMALE;Pequeno;7257143;2024-08-08;1.0;https://s3.amazonaws.com/petz-cdm-stg/e4aaeb39-d7f5-44d9-8931-2c7feeaaf899.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;3;True;2024-11-16;1;FILHOTE
4730152;LASANHA;FEMALE;Pequeno;7262409;2024-09-04;1.0;https://s3.amazonaws.com/petz-cdm-stg/fc2ce7e5-27b5-4bf8-8878-ad68990f88bb.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;2;True;2024-11-16;1;FILHOTE
4731713;Linda;FEMALE;Pequeno;7264387;2023-09-16;4.0;https://s3.amazonaws.com/petz-cdm-stg/5755e7aa-d1c7-41cd-8af2-e61638d6782f.jpeg;Petz Augusta;SAO PAULO;SP;14;False;2024-11-16;1;JUNIOR
4729015;LOGAN;MALE;Pequeno;7260970;2024-09-04;1.0;https://s3.amazonaws.com/petz-cdm-stg/55a5c50f-db02-4ed3-895e-e3eb8cfa8e94.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;2;True;2024-11-16;0;FILHOTE
4729947;Louise ;FEMALE;Pequeno;7262175;2024-08-12;1.0;https://s3.amazonaws.com/petz-cdm-stg/8404e837-8450-46f7-8bb2-fc5e180f49cd.jpeg;Petz Parque Flamboyant;GOIANIA;GO;3;True;2024-11-16;1;FILHOTE
4733053;LUCA;MALE;Pequeno;7266054;2023-11-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/510d4795-2e00-4491-ad0b-e7fe5ca0f7fd.jpeg;Petz Pacaembu;SAO PAULO;SP;12;False;2024-11-16;3;JUNIOR
4731902;LUNA;FEMALE;Pequeno;7264632;2024-05-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/857f7b22-1ae9-47df-a7dd-00edba21c35c.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;6;True;2024-11-16;3;FILHOTE
4732970;Maitê ;FEMALE;Pequeno;7265966;2021-10-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/e6f3a3b5-1799-444f-aec4-46f019303a98.jpeg;Petz Santo André;SANTO ANDRE;SP;37;False;2024-11-16;0;ADULTO
4726189;Mango Loco;MALE;Pequeno;7257157;2024-04-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/ddc610ba-03e3-442f-9907-bfb87e396348.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;7;True;2024-11-16;1;FILHOTE
4732126;Marley;MALE;Pequeno;7264882;2023-11-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/4f9fd33f-abb4-471e-bd13-bdc121ecd226.jpeg;Petz Piracicaba;PIRACICABA;SP;12;False;2024-11-16;1;JUNIOR
4726297;Marshall Eriksen;MALE;Pequeno;7257289;2024-07-02;2.0;https://s3.amazonaws.com/petz-cdm-stg/eab3db89-fb99-4316-b975-bb07d13d2972.jpeg;Petz Anália Franco;SAO PAULO;SP;4;True;2024-11-16;0;FILHOTE
4725250;Mitsubish;MALE;Pequeno;7255869;2024-04-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/44851edd-981f-47df-be00-f52a27038778.jpeg;Petz Alto da Boa Vista;SAO PAULO;SP;7;True;2024-11-16;0;FILHOTE
4726310;MÔNICA;FEMALE;Pequeno;7257303;2024-08-20;2.0;https://s3.amazonaws.com/petz-cdm-stg/67dba726-06d8-4754-b99f-203f778907ac.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;2;True;2024-11-16;0;FILHOTE
4604322;Nely;FEMALE;Pequeno;7097907;2021-03-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/9df8c395-3ad8-4693-8cb0-18e03ffc5346.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;44;False;2024-11-16;3;ADULTO
4726467;Nina;FEMALE;Pequeno;7257473;2020-11-08;4.0;https://s3.amazonaws.com/petz-cdm-stg/c328127b-b0af-4dc6-a05d-9649648cada4.jpeg;Petz Piracicaba;PIRACICABA;SP;48;False;2024-11-16;2;ADULTO
4726236;Pacific Punch;MALE;Pequeno;7257211;2024-04-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/2606f0e7-5f15-485d-8d0a-28f9d220ad01.jpeg;Petz Bandeirantes 24h;SAO PAULO;SP;7;True;2024-11-16;0;FILHOTE
4732054;Panqueca;MALE;Pequeno;7264805;2023-11-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/153900a9-7d49-438b-83fe-9a2c1312c582.jpeg;Petz Piracicaba;PIRACICABA;SP;12;False;2024-11-16;2;JUNIOR
4719651;Perla;FEMALE;Pequeno;7248050;2024-01-15;4.0;https://s3.amazonaws.com/petz-cdm-stg/494f4fcd-aa93-49e7-b111-769064b822ae.jpeg;Petz Cantareira;SAO PAULO;SP;10;True;2024-11-16;2;FILHOTE
2803799;PUMA;FEMALE;Pequeno;4534368;2020-08-10;0.0;https://s3.amazonaws.com/petz-cdm-stg/64a11e68-3b6f-4910-b432-f84db09f488b.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;51;False;2024-11-16;3;ADULTO
4722582;Raimundo;MALE;Pequeno;7252301;2022-03-20;4.0;https://s3.amazonaws.com/petz-cdm-stg/9e224587-7b97-434c-b686-915bfdea68a0.jpeg;Petz Cavalhada;PORTO ALEGRE;RS;31;False;2024-11-16;1;ADULTO
4732125;Ravi;MALE;Pequeno;7264880;2023-11-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/f050b145-1789-487d-a22c-fa7592e200d6.jpeg;Petz Piracicaba;PIRACICABA;SP;12;False;2024-11-16;1;JUNIOR
4730169;RISOTTO;MALE;Pequeno;7262422;2024-09-04;1.0;https://s3.amazonaws.com/petz-cdm-stg/65a15924-56d5-4642-88ac-1c4b19c2fbca.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;2;True;2024-11-16;1;FILHOTE
4726298;Robin Scherbatsky;FEMALE;Pequeno;7257285;2024-07-02;2.0;https://s3.amazonaws.com/petz-cdm-stg/182657dc-7f89-4926-b8ef-c5d6bd393f3c.jpeg;Petz Anália Franco;SAO PAULO;SP;4;True;2024-11-16;0;FILHOTE
4726259;Salazar;MALE;Pequeno;7257239;2024-09-07;2.0;https://s3.amazonaws.com/petz-cdm-stg/20eb4044-1e4e-4459-945a-e7b2bb59a370.jpeg;Petz Itaim;SAO PAULO;SP;2;True;2024-11-16;1;FILHOTE
4731915;SERENA;FEMALE;Pequeno;7264641;2024-05-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/179b2225-27b0-4110-a7a1-37b4f6efb128.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;6;True;2024-11-16;3;FILHOTE
4732009;Silvia;FEMALE;Pequeno;7264757;2024-08-30;2.0;https://s3.amazonaws.com/petz-cdm-stg/dd247499-5a1b-4221-b49d-b7dc76318f62.jpeg;Petz Abelardo Bueno;RIO DE JANEIRO;RJ;2;True;2024-11-16;1;FILHOTE
4732010;Sônia;FEMALE;Pequeno;7264764;2024-08-30;2.0;https://s3.amazonaws.com/petz-cdm-stg/e5a1efc4-ffd6-4240-a91c-cc51499c263e.jpeg;Petz Abelardo Bueno;RIO DE JANEIRO;RJ;2;True;2024-11-16;0;FILHOTE
4730160;SPAGHETTI;MALE;Pequeno;7262415;2024-09-04;1.0;https://s3.amazonaws.com/petz-cdm-stg/50adf5bb-3876-432b-9930-f585decd56ff.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;2;True;2024-11-16;0;FILHOTE
4701612;Stella;FEMALE;Pequeno;7223053;2023-11-14;4.0;https://s3.amazonaws.com/petz-cdm-stg/f2588c84-c972-41a5-9db8-5c26c242ea11.jpeg;Petz Piracicaba;PIRACICABA;SP;12;False;2024-11-16;0;JUNIOR
4725195;Tess;FEMALE;Pequeno;7255781;2023-07-15;4.0;https://s3.amazonaws.com/petz-cdm-stg/05579dca-a437-43b2-8ff1-e8d8ff9fb4a8.jpeg;Petz Augusta;SAO PAULO;SP;16;False;2024-11-16;1;JUNIOR
4718544;Tom ;MALE;Pequeno;7246451;2024-08-30;1.0;https://s3.amazonaws.com/petz-cdm-stg/594c331d-d276-4aa1-8f98-c028e6a5fec4.jpeg;Petz Bueno T63;GOIANIA;GO;2;True;2024-11-16;2;FILHOTE
4731992;Urice;FEMALE;Pequeno;7264738;2024-08-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/6d5746b4-0373-4131-a3b7-9ce5cedb8573.jpeg;Petz Abelardo Bueno;RIO DE JANEIRO;RJ;3;True;2024-11-16;0;FILHOTE
4731980;Uster;MALE;Pequeno;7264724;2024-08-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/4083db4c-2518-412d-a5ec-1f3d169d8095.jpeg;Petz Abelardo Bueno;RIO DE JANEIRO;RJ;3;True;2024-11-16;1;FILHOTE
